"DEPLOYMENT NAME","QUAY TAG","VULNERABILITY ID","DATA SOURCE","VULNERABILITY SEVERITY","PACKAGE NAME","VERSION INSTALLED","FIXED VERSIONS","FIXED STATE""
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-20193","https://access.redhat.com/security/cve/CVE-2021-20193","Medium","tar","2:1.30-6.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-20266","https://nvd.nist.gov/vuln/detail/CVE-2021-20266","Medium","rpm","4.14.3","[]","unknown"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-20320","https://access.redhat.com/security/cve/CVE-2021-20320","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-21300","https://access.redhat.com/security/cve/CVE-2021-21300","Medium","git","2.31.1-2.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-21300","https://access.redhat.com/security/cve/CVE-2021-21300","Medium","git-core","2.31.1-2.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-21300","https://access.redhat.com/security/cve/CVE-2021-21300","Medium","git-core-doc","2.31.1-2.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-21300","https://access.redhat.com/security/cve/CVE-2021-21300","Medium","perl-Git","2.31.1-2.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-24032","https://access.redhat.com/security/cve/CVE-2021-24032","Low","libzstd","1.4.4-1.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-26341","https://access.redhat.com/security/cve/CVE-2021-26341","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-27478","https://nvd.nist.gov/vuln/detail/CVE-2021-27478","High","opener","1.5.2","[]","unknown"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-27482","https://nvd.nist.gov/vuln/detail/CVE-2021-27482","High","opener","1.5.2","[]","unknown"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-27498","https://nvd.nist.gov/vuln/detail/CVE-2021-27498","High","opener","1.5.2","[]","unknown"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-27500","https://nvd.nist.gov/vuln/detail/CVE-2021-27500","High","opener","1.5.2","[]","unknown"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-28711","https://access.redhat.com/security/cve/CVE-2021-28711","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-28712","https://access.redhat.com/security/cve/CVE-2021-28712","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-28713","https://access.redhat.com/security/cve/CVE-2021-28713","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-28861","https://access.redhat.com/security/cve/CVE-2021-28861","Medium","platform-python","3.6.8-48.el8_7","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-28861","https://access.redhat.com/security/cve/CVE-2021-28861","Medium","python3-libs","3.6.8-48.el8_7","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-28861","https://access.redhat.com/security/cve/CVE-2021-28861","Medium","python38","3.8.13-1.module+el8.7.0+15641+2ece4388","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-28861","https://access.redhat.com/security/cve/CVE-2021-28861","Medium","python38-devel","3.8.13-1.module+el8.7.0+15641+2ece4388","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-28861","https://access.redhat.com/security/cve/CVE-2021-28861","Medium","python38-libs","3.8.13-1.module+el8.7.0+15641+2ece4388","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-28972","https://access.redhat.com/security/cve/CVE-2021-28972","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-29657","https://access.redhat.com/security/cve/CVE-2021-29657","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-3178","https://access.redhat.com/security/cve/CVE-2021-3178","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-31879","https://access.redhat.com/security/cve/CVE-2021-31879","Medium","wget","1.19.5-10.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-33503","https://nvd.nist.gov/vuln/detail/CVE-2021-33503","High","urllib3","1.24.2","[]","unknown"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-33624","https://access.redhat.com/security/cve/CVE-2021-33624","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-33655","https://access.redhat.com/security/cve/CVE-2021-33655","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-33656","https://access.redhat.com/security/cve/CVE-2021-33656","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-3421","https://nvd.nist.gov/vuln/detail/CVE-2021-3421","Medium","rpm","4.14.3","[]","unknown"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-3428","https://access.redhat.com/security/cve/CVE-2021-3428","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-3444","https://access.redhat.com/security/cve/CVE-2021-3444","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-34556","https://access.redhat.com/security/cve/CVE-2021-34556","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-34693","https://access.redhat.com/security/cve/CVE-2021-34693","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-34866","https://access.redhat.com/security/cve/CVE-2021-34866","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-34981","https://access.redhat.com/security/cve/CVE-2021-34981","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-3521","https://nvd.nist.gov/vuln/detail/CVE-2021-3521","Medium","rpm","4.14.3","[]","unknown"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-35477","https://access.redhat.com/security/cve/CVE-2021-35477","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-35937","https://access.redhat.com/security/cve/CVE-2021-35937","Medium","python3-rpm","4.14.3-24.el8_7","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-35937","https://nvd.nist.gov/vuln/detail/CVE-2021-35937","Medium","rpm","4.14.3","[]","unknown"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-35937","https://access.redhat.com/security/cve/CVE-2021-35937","Medium","rpm","4.14.3-24.el8_7","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-35937","https://access.redhat.com/security/cve/CVE-2021-35937","Medium","rpm-build-libs","4.14.3-24.el8_7","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-35937","https://access.redhat.com/security/cve/CVE-2021-35937","Medium","rpm-libs","4.14.3-24.el8_7","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-35938","https://access.redhat.com/security/cve/CVE-2021-35938","Medium","python3-rpm","4.14.3-24.el8_7","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-35938","https://nvd.nist.gov/vuln/detail/CVE-2021-35938","High","rpm","4.14.3","[]","unknown"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-35938","https://access.redhat.com/security/cve/CVE-2021-35938","Medium","rpm","4.14.3-24.el8_7","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-35938","https://access.redhat.com/security/cve/CVE-2021-35938","Medium","rpm-build-libs","4.14.3-24.el8_7","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-35938","https://access.redhat.com/security/cve/CVE-2021-35938","Medium","rpm-libs","4.14.3-24.el8_7","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-35939","https://access.redhat.com/security/cve/CVE-2021-35939","Medium","python3-rpm","4.14.3-24.el8_7","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-35939","https://nvd.nist.gov/vuln/detail/CVE-2021-35939","High","rpm","4.14.3","[]","unknown"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-35939","https://access.redhat.com/security/cve/CVE-2021-35939","Medium","rpm","4.14.3-24.el8_7","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-35939","https://access.redhat.com/security/cve/CVE-2021-35939","Medium","rpm-build-libs","4.14.3-24.el8_7","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-35939","https://access.redhat.com/security/cve/CVE-2021-35939","Medium","rpm-libs","4.14.3-24.el8_7","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-3655","https://access.redhat.com/security/cve/CVE-2021-3655","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-3714","https://access.redhat.com/security/cve/CVE-2021-3714","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-3753","https://access.redhat.com/security/cve/CVE-2021-3753","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-38166","https://access.redhat.com/security/cve/CVE-2021-38166","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-38198","https://access.redhat.com/security/cve/CVE-2021-38198","Low","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-38199","https://access.redhat.com/security/cve/CVE-2021-38199","Low","kernel-headers","4.18.0-425.3.1.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-38206","https://access.redhat.com/security/cve/CVE-2021-38206","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-3826","https://access.redhat.com/security/cve/CVE-2021-3826","Low","binutils","2.30-117.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-3826","https://access.redhat.com/security/cve/CVE-2021-3826","Low","gdb","8.2-19.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-3826","https://access.redhat.com/security/cve/CVE-2021-3826","Low","gdb-gdbserver","8.2-19.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-3826","https://access.redhat.com/security/cve/CVE-2021-3826","Low","gdb-headless","8.2-19.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-38593","https://access.redhat.com/security/cve/CVE-2021-38593","Medium","qt5-srpm-macros","5.15.3-1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-3896","https://access.redhat.com/security/cve/CVE-2021-3896","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-3927","https://access.redhat.com/security/cve/CVE-2021-3927","Low","vim-filesystem","2:8.0.1763-19.el8_6.4","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-3927","https://access.redhat.com/security/cve/CVE-2021-3927","Low","vim-minimal","2:8.0.1763-19.el8_6.4","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-39537","https://access.redhat.com/security/cve/CVE-2021-39537","Medium","ncurses","6.1-9.20180224.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-39537","https://access.redhat.com/security/cve/CVE-2021-39537","Medium","ncurses-base","6.1-9.20180224.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-39537","https://access.redhat.com/security/cve/CVE-2021-39537","Medium","ncurses-libs","6.1-9.20180224.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-3974","https://access.redhat.com/security/cve/CVE-2021-3974","Low","vim-filesystem","2:8.0.1763-19.el8_6.4","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-3974","https://access.redhat.com/security/cve/CVE-2021-3974","Low","vim-minimal","2:8.0.1763-19.el8_6.4","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-3997","https://access.redhat.com/security/cve/CVE-2021-3997","Medium","systemd","239-68.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-3997","https://access.redhat.com/security/cve/CVE-2021-3997","Medium","systemd-libs","239-68.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-3997","https://access.redhat.com/security/cve/CVE-2021-3997","Medium","systemd-pam","239-68.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-4001","https://access.redhat.com/security/cve/CVE-2021-4001","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-40330","https://access.redhat.com/security/cve/CVE-2021-40330","Medium","git","2.31.1-2.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-40330","https://access.redhat.com/security/cve/CVE-2021-40330","Medium","git-core","2.31.1-2.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-40330","https://access.redhat.com/security/cve/CVE-2021-40330","Medium","git-core-doc","2.31.1-2.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-40330","https://access.redhat.com/security/cve/CVE-2021-40330","Medium","perl-Git","2.31.1-2.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-40490","https://access.redhat.com/security/cve/CVE-2021-40490","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-4135","https://access.redhat.com/security/cve/CVE-2021-4135","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-4159","https://access.redhat.com/security/cve/CVE-2021-4159","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-4166","https://access.redhat.com/security/cve/CVE-2021-4166","Low","vim-filesystem","2:8.0.1763-19.el8_6.4","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-4166","https://access.redhat.com/security/cve/CVE-2021-4166","Low","vim-minimal","2:8.0.1763-19.el8_6.4","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-4204","https://access.redhat.com/security/cve/CVE-2021-4204","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-4209","https://access.redhat.com/security/cve/CVE-2021-4209","Low","gnutls","3.6.16-5.el8_6","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-4217","https://access.redhat.com/security/cve/CVE-2021-4217","Low","unzip","6.0-46.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-42694","https://access.redhat.com/security/cve/CVE-2021-42694","Medium","cpp","8.5.0-15.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-42694","https://access.redhat.com/security/cve/CVE-2021-42694","Medium","gcc","8.5.0-15.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-42694","https://access.redhat.com/security/cve/CVE-2021-42694","Medium","gcc-c++","8.5.0-15.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-42694","https://access.redhat.com/security/cve/CVE-2021-42694","Medium","gcc-gdb-plugin","8.5.0-15.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-42694","https://access.redhat.com/security/cve/CVE-2021-42694","Medium","gcc-gfortran","8.5.0-15.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-42694","https://access.redhat.com/security/cve/CVE-2021-42694","Medium","gcc-plugin-annobin","8.5.0-15.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-42694","https://access.redhat.com/security/cve/CVE-2021-42694","Medium","libgcc","8.5.0-15.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-42694","https://access.redhat.com/security/cve/CVE-2021-42694","Medium","libgfortran","8.5.0-15.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-42694","https://access.redhat.com/security/cve/CVE-2021-42694","Medium","libgomp","8.5.0-15.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-42694","https://access.redhat.com/security/cve/CVE-2021-42694","Medium","libquadmath","8.5.0-15.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-42694","https://access.redhat.com/security/cve/CVE-2021-42694","Medium","libquadmath-devel","8.5.0-15.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-42694","https://access.redhat.com/security/cve/CVE-2021-42694","Medium","libstdc++","8.5.0-15.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-42694","https://access.redhat.com/security/cve/CVE-2021-42694","Medium","libstdc++-devel","8.5.0-15.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-43618","https://access.redhat.com/security/cve/CVE-2021-43618","Low","gmp","1:6.1.2-10.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-43975","https://access.redhat.com/security/cve/CVE-2021-43975","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-44568","https://access.redhat.com/security/cve/CVE-2021-44568","Low","libsolv","0.7.20-3.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-44906","https://access.redhat.com/security/cve/CVE-2021-44906","Medium","nodejs","1:14.20.1-2.module+el8.7.0+16991+b0a68a3e","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-44906","https://access.redhat.com/security/cve/CVE-2021-44906","Medium","nodejs-docs","1:14.20.1-2.module+el8.7.0+16991+b0a68a3e","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-44906","https://access.redhat.com/security/cve/CVE-2021-44906","Medium","nodejs-full-i18n","1:14.20.1-2.module+el8.7.0+16991+b0a68a3e","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-44906","https://access.redhat.com/security/cve/CVE-2021-44906","Medium","npm","1:6.14.17-1.14.20.1.2.module+el8.7.0+16991+b0a68a3e","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-45078","https://access.redhat.com/security/cve/CVE-2021-45078","Medium","binutils","2.30-117.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-45261","https://access.redhat.com/security/cve/CVE-2021-45261","Low","patch","2.7.6-11.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-45402","https://access.redhat.com/security/cve/CVE-2021-45402","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-46059","https://access.redhat.com/security/cve/CVE-2021-46059","Unknown","vim-filesystem","2:8.0.1763-19.el8_6.4","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-46059","https://access.redhat.com/security/cve/CVE-2021-46059","Unknown","vim-minimal","2:8.0.1763-19.el8_6.4","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-46778","https://access.redhat.com/security/cve/CVE-2021-46778","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2021-46848","https://access.redhat.com/security/cve/CVE-2021-46848","Medium","libtasn1","4.13-3.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-0171","https://access.redhat.com/security/cve/CVE-2022-0171","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-0235","https://access.redhat.com/security/cve/CVE-2022-0235","Medium","nodejs","1:14.20.1-2.module+el8.7.0+16991+b0a68a3e","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-0235","https://access.redhat.com/security/cve/CVE-2022-0235","Medium","nodejs-docs","1:14.20.1-2.module+el8.7.0+16991+b0a68a3e","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-0235","https://access.redhat.com/security/cve/CVE-2022-0235","Medium","nodejs-full-i18n","1:14.20.1-2.module+el8.7.0+16991+b0a68a3e","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-0235","https://access.redhat.com/security/cve/CVE-2022-0235","Medium","npm","1:6.14.17-1.14.20.1.2.module+el8.7.0+16991+b0a68a3e","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-0264","https://access.redhat.com/security/cve/CVE-2022-0264","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-0351","https://access.redhat.com/security/cve/CVE-2022-0351","Low","vim-filesystem","2:8.0.1763-19.el8_6.4","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-0351","https://access.redhat.com/security/cve/CVE-2022-0351","Low","vim-minimal","2:8.0.1763-19.el8_6.4","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-0500","https://access.redhat.com/security/cve/CVE-2022-0500","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-0529","https://access.redhat.com/security/cve/CVE-2022-0529","Low","unzip","6.0-46.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-0530","https://access.redhat.com/security/cve/CVE-2022-0530","Low","unzip","6.0-46.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-0886","https://access.redhat.com/security/cve/CVE-2022-0886","High","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-1158","https://access.redhat.com/security/cve/CVE-2022-1158","High","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-1263","https://access.redhat.com/security/cve/CVE-2022-1263","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-1280","https://access.redhat.com/security/cve/CVE-2022-1280","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-1354","https://access.redhat.com/security/cve/CVE-2022-1354","Low","libtiff","4.0.9-23.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-1354","https://access.redhat.com/security/cve/CVE-2022-1354","Low","libtiff-devel","4.0.9-23.el8","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-1462","https://access.redhat.com/security/cve/CVE-2022-1462","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-1619","https://access.redhat.com/security/cve/CVE-2022-1619","Low","vim-filesystem","2:8.0.1763-19.el8_6.4","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-1619","https://access.redhat.com/security/cve/CVE-2022-1619","Low","vim-minimal","2:8.0.1763-19.el8_6.4","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-1665","https://access.redhat.com/security/cve/CVE-2022-1665","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-1679","https://access.redhat.com/security/cve/CVE-2022-1679","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-1720","https://access.redhat.com/security/cve/CVE-2022-1720","Low","vim-filesystem","2:8.0.1763-19.el8_6.4","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-1720","https://access.redhat.com/security/cve/CVE-2022-1720","Low","vim-minimal","2:8.0.1763-19.el8_6.4","[]","wont-fix"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-1789","https://access.redhat.com/security/cve/CVE-2022-1789","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-1972","https://access.redhat.com/security/cve/CVE-2022-1972","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-20141","https://access.redhat.com/security/cve/CVE-2022-20141","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-20166","https://access.redhat.com/security/cve/CVE-2022-20166","Medium","kernel-headers","4.18.0-425.3.1.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-2056","https://access.redhat.com/security/cve/CVE-2022-2056","Medium","libtiff","4.0.9-23.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-2056","https://access.redhat.com/security/cve/CVE-2022-2056","Medium","libtiff-devel","4.0.9-23.el8","[]","not-fixed"
"quay.io/cloudservices/insights-inventory","00e4da8","CVE-2022-2057","https://access.redhat.com/security/cve/CVE-2022-2057","Medium","libtiff","4.0.9-23.el8","[]","not-fixed"
